t              u1             u2             u3
0.433750       1.000000       3.301250       3.000000
0.434375       1.000000       3.303125       3.000000
0.435000       1.000000       3.305000       3.000000
0.435625       1.000000       3.306875       3.000000
0.436250       1.000000       3.308750       3.000000
0.436875       1.000000       3.310625       3.000000
0.437500       1.000000       3.312500       3.000000
0.438125       1.000000       3.314375       3.000000
0.438750       1.000000       3.316250       3.000000
0.439375       1.000000       3.318125       3.000000
0.440000       1.000000       3.320000       3.000000
0.440625       1.000000       3.321875       3.000000
0.441250       1.000000       3.323750       3.000000
0.441875       1.000000       3.325625       3.000000
0.442500       1.000000       3.327500       3.000000
0.443125       1.000000       3.329375       3.000000
0.443750       1.000000       3.331250       3.000000
0.444375       1.000000       3.333125       3.000000
0.445000       1.000000       3.335000       3.000000
0.445625       1.000000       3.336875       3.000000
0.446250       1.000000       3.338750       3.000000
0.446875       1.000000       3.340625       3.000000
0.447500       1.000000       3.342500       3.000000
0.448125       1.000000       3.344375       3.000000
0.448750       1.000000       3.346250       3.000000
0.449375       1.000000       3.348125       3.000000
0.450000       1.000000       3.350000       3.000000
0.450625       1.000000       3.351875       3.000000
0.451250       1.000000       3.353750       3.000000
0.451875       1.000000       3.355625       3.000000
0.452500       1.000000       3.357500       3.000000
0.453125       1.000000       3.359375       3.000000
0.453750       1.000000       3.361250       3.000000
0.454375       1.000000       3.363125       3.000000
0.455000       1.000000       3.365000       3.000000
0.455625       1.000000       3.366875       3.000000
0.456250       1.000000       3.368750       3.000000
0.456875       1.000000       3.370625       3.000000
0.457500       1.000000       3.372500       3.000000
0.458125       1.000000       3.374375       3.000000
0.458750       1.000000       3.376250       3.000000
0.459375       1.000000       3.378125       3.000000
0.460000       1.000000       3.380000       3.000000
0.460625       1.000000       3.381875       3.000000
0.461250       1.000000       3.383750       3.000000
0.461875       1.000000       3.385625       3.000000
0.462500       1.000000       3.387500       3.000000
0.463125       1.000000       3.389375       3.000000
0.463750       1.000000       3.391250       3.000000
0.464375       1.000000       3.393125       3.000000
0.465000       1.000000       3.395000       3.000000
0.465625       1.000000       3.396875       3.000000
0.466250       1.000000       3.398750       3.000000
0.466875       1.000000       3.400625       3.000000
0.467500       1.000000       3.402500       3.000000
0.468125       1.000000       3.404375       3.000000
0.468750       1.000000       3.406250       3.000000
0.469375       1.000000       3.408125       3.000000
0.470000       1.000000       3.410000       3.000000
0.470625       1.000000       3.411875       3.000000
0.471250       1.000000       3.413750       3.000000
0.471875       1.000000       3.415625       3.000000
0.472500       1.000000       3.417500       3.000000
0.473125       1.000000       3.419375       3.000000
0.473750       1.000000       3.421250       3.000000
0.474375       1.000000       3.423125       3.000000
0.475000       1.000000       3.425000       3.000000
0.475625       1.000000       3.426875       3.000000
0.476250       1.000000       3.428750       3.000000
0.476875       1.000000       3.430625       3.000000
0.477500       1.000000       3.432500       3.000000
0.478125       1.000000       3.434375       3.000000
0.478750       1.000000       3.436250       3.000000
0.479375       1.000000       3.438125       3.000000
0.480000       1.000000       3.440000       3.000000
0.480625       1.000000       3.441875       3.000000
0.481250       1.000000       3.443750       3.000000
0.481875       1.000000       3.445625       3.000000
0.482500       1.000000       3.447500       3.000000
0.483125       1.000000       3.449375       3.000000
0.483750       1.000000       3.451250       3.000000
0.484375       1.000000       3.453125       3.000000
0.485000       1.000000       3.455000       3.000000
0.485625       1.000000       3.456875       3.000000
0.486250       1.000000       3.458750       3.000000
0.486875       1.000000       3.460625       3.000000
0.487500       1.000000       3.462500       3.000000
0.488125       1.000000       3.464375       3.000000
0.488750       1.000000       3.466250       3.000000
0.489375       1.000000       3.468125       3.000000
0.490000       1.000000       3.470000       3.000000
0.490625       1.000000       3.471875       3.000000
0.491250       1.000000       3.473750       3.000000
0.491875       1.000000       3.475625       3.000000
0.492500       1.000000       3.477500       3.000000
0.493125       1.000000       3.479375       3.000000
0.493750       1.000000       3.481250       3.000000
0.494375       1.000000       3.483125       3.000000
0.495000       1.000000       3.485000       3.000000
0.495625       1.000000       3.486875       3.000000
0.496250       1.000000       3.488750       3.000000
0.496875       1.000000       3.490625       3.000000
0.497500       1.000000       3.492500       3.000000
0.498125       1.000000       3.494375       3.000000
0.498750       1.000000       3.496250       3.000000
0.499375       1.000000       3.498125       3.000000
0.500000       1.000000       3.500000       3.000000
0.500625       1.000000       3.501875       3.000000
0.501250       1.000000       3.503750       3.000000
0.501875       1.000000       3.505625       3.000000
0.502500       1.000000       3.507500       3.000000
0.503125       1.000000       3.509375       3.000000
0.503750       1.000000       3.511250       3.000000
0.504375       1.000000       3.513125       3.000000
0.505000       1.000000       3.515000       3.000000
0.505625       1.000000       3.516875       3.000000
0.506250       1.000000       3.518750       3.000000
0.506875       1.000000       3.520625       3.000000
0.507500       1.000000       3.522500       3.000000
0.508125       1.000000       3.524375       3.000000
0.508750       1.000000       3.526250       3.000000
0.509375       1.000000       3.528125       3.000000
0.510000       1.000000       3.530000       3.000000
0.510625       1.000000       3.531875       3.000000
0.511250       1.000000       3.533750       3.000000
0.511875       1.000000       3.535625       3.000000
0.512500       1.000000       3.537500       3.000000
0.513125       1.000000       3.539375       3.000000
0.513750       1.000000       3.541250       3.000000
0.514375       1.000000       3.543125       3.000000
0.515000       1.000000       3.545000       3.000000
0.515625       1.000000       3.546875       3.000000
0.516250       1.000000       3.548750       3.000000
0.516875       1.000000       3.550625       3.000000
0.517500       1.000000       3.552500       3.000000
0.518125       1.000000       3.554375       3.000000
0.518750       1.000000       3.556250       3.000000
0.519375       1.000000       3.558125       3.000000
0.520000       1.000000       3.560000       3.000000
0.520625       1.000000       3.561875       3.000000
0.521250       1.000000       3.563750       3.000000
0.521875       1.000000       3.565625       3.000000
0.522500       1.000000       3.567500       3.000000
0.523125       1.000000       3.569375       3.000000
0.523750       1.000000       3.571250       3.000000
0.524375       1.000000       3.573125       3.000000
0.525000       1.000000       3.575000       3.000000
0.525625       1.000000       3.576875       3.000000
0.526250       1.000000       3.578750       3.000000
0.526875       1.000000       3.580625       3.000000
0.527500       1.000000       3.582500       3.000000
0.528125       1.000000       3.584375       3.000000
0.528750       1.000000       3.586250       3.000000
0.529375       1.000000       3.588125       3.000000
0.530000       1.000000       3.590000       3.000000
0.530625       1.000000       3.591875       3.000000
0.531250       1.000000       3.593750       3.000000
0.531875       1.000000       3.595625       3.000000
0.532500       1.000000       3.597500       3.000000
0.533125       1.000000       3.599375       3.000000
0.533750       1.000000       3.601250       3.000000
0.534375       1.000000       3.603125       3.000000
0.535000       1.000000       3.605000       3.000000
0.535625       1.000000       3.606875       3.000000
0.536250       1.000000       3.608750       3.000000
0.536875       1.000000       3.610625       3.000000
0.537500       1.000000       3.612500       3.000000
0.538125       1.000000       3.614375       3.000000
0.538750       1.000000       3.616250       3.000000
0.539375       1.000000       3.618125       3.000000
0.540000       1.000000       3.620000       3.000000
0.540625       1.000000       3.621875       3.000000
0.541250       1.000000       3.623750       3.000000
0.541875       1.000000       3.625625       3.000000
0.542500       1.000000       3.627500       3.000000
0.543125       1.000000       3.629375       3.000000
0.543750       1.000000       3.631250       3.000000
0.544375       1.000000       3.633125       3.000000
0.545000       1.000000       3.635000       3.000000
0.545625       1.000000       3.636875       3.000000
0.546250       1.000000       3.638750       3.000000
0.546875       1.000000       3.640625       3.000000
0.547500       1.000000       3.642500       3.000000
0.548125       1.000000       3.644375       3.000000
0.548750       1.000000       3.646250       3.000000
0.549375       1.000000       3.648125       3.000000
0.550000       1.000000       3.650000       3.000000
0.550625       1.000000       3.651875       3.000000
0.551250       1.000000       3.653750       3.000000
0.551875       1.000000       3.655625       3.000000
0.552500       1.000000       3.657500       3.000000
0.553125       1.000000       3.659375       3.000000
0.553750       1.000000       3.661250       3.000000
0.554375       1.000000       3.663125       3.000000
0.555000       1.000000       3.665000       3.000000
0.555625       1.000000       3.666875       3.000000
0.556250       1.000000       3.668750       3.000000
0.556875       1.000000       3.670625       3.000000
0.557500       1.000000       3.672500       3.000000
0.558125       1.000000       3.674375       3.000000
0.558750       1.000000       3.676250       3.000000
0.559375       1.000000       3.678125       3.000000
0.560000       1.000000       3.680000       3.000000
0.560625       1.000000       3.681875       3.000000
0.561250       1.000000       3.683750       3.000000
0.561875       1.000000       3.685625       3.000000
0.562500       1.000000       3.687500       3.000000
0.563125       1.000000       3.689375       3.000000
0.563750       1.000000       3.691250       3.000000
0.564375       1.000000       3.693125       3.000000
0.565000       1.000000       3.695000       3.000000
0.565625       1.000000       3.696875       3.000000
0.566250       1.000000       3.698750       3.000000
0.566875       1.000000       3.700625       3.000000
0.567500       1.000000       3.702500       3.000000
0.568125       1.000000       3.704375       3.000000
0.568750       1.000000       3.706250       3.000000
0.569375       1.000000       3.708125       3.000000
0.570000       1.000000       3.710000       3.000000
0.570625       1.000000       3.711875       3.000000
0.571250       1.000000       3.713750       3.000000
0.571875       1.000000       3.715625       3.000000
0.572500       1.000000       3.717500       3.000000
0.573125       1.000000       3.719375       3.000000
0.573750       1.000000       3.721250       3.000000
0.574375       1.000000       3.723125       3.000000
0.575000       1.000000       3.725000       3.000000
0.575625       1.000000       3.726875       3.000000
0.576250       1.000000       3.728750       3.000000
0.576875       1.000000       3.730625       3.000000
0.577500       1.000000       3.732500       3.000000
0.578125       1.000000       3.734375       3.000000
0.578750       1.000000       3.736250       3.000000
0.579375       1.000000       3.738125       3.000000
0.580000       1.000000       3.740000       3.000000
0.580625       1.000000       3.741875       3.000000
0.581250       1.000000       3.743750       3.000000
0.581875       1.000000       3.745625       3.000000
0.582500       1.000000       3.747500       3.000000
0.583125       1.000000       3.749375       3.000000
0.583750       1.000000       3.751250       3.000000
0.584375       1.000000       3.753125       3.000000
0.585000       1.000000       3.755000       3.000000
0.585625       1.000000       3.756875       3.000000
0.586250       1.000000       3.758750       3.000000
0.586875       1.000000       3.760625       3.000000
0.587500       1.000000       3.762500       3.000000
0.588125       1.000000       3.764375       3.000000
0.588750       1.000000       3.766250       3.000000
0.589375       1.000000       3.768125       3.000000
0.590000       1.000000       3.770000       3.000000
0.590625       1.000000       3.771875       3.000000
0.591250       1.000000       3.773750       3.000000
0.591875       1.000000       3.775625       3.000000
0.592500       1.000000       3.777500       3.000000
0.593125       1.000000       3.779375       3.000000
0.593750       1.000000       3.781250       3.000000
0.594375       1.000000       3.783125       3.000000
0.595000       1.000000       3.785000       3.000000
0.595625       1.000000       3.786875       3.000000
0.596250       1.000000       3.788750       3.000000
0.596875       1.000000       3.790625       3.000000
0.597500       1.000000       3.792500       3.000000
0.598125       1.000000       3.794375       3.000000
0.598750       1.000000       3.796250       3.000000
0.599375       1.000000       3.798125       3.000000
0.600000       1.000000       3.800000       3.000000
0.600625       1.000000       3.801875       3.000000
0.601250       1.000000       3.803750       3.000000
0.601875       1.000000       3.805625       3.000000
0.602500       1.000000       3.807500       3.000000
0.603125       1.000000       3.809375       3.000000
0.603750       1.000000       3.811250       3.000000
0.604375       1.000000       3.813125       3.000000
0.605000       1.000000       3.815000       3.000000
0.605625       1.000000       3.816875       3.000000
0.606250       1.000000       3.818750       3.000000
0.606875       1.000000       3.820625       3.000000
0.607500       1.000000       3.822500       3.000000
0.608125       1.000000       3.824375       3.000000
0.608750       1.000000       3.826250       3.000000
0.609375       1.000000       3.828125       3.000000
0.610000       1.000000       3.830000       3.000000
0.610625       1.000000       3.831875       3.000000
0.611250       1.000000       3.833750       3.000000
0.611875       1.000000       3.835625       3.000000
0.612500       1.000000       3.837500       3.000000
0.613125       1.000000       3.839375       3.000000
0.613750       1.000000       3.841250       3.000000
0.614375       1.000000       3.843125       3.000000
0.615000       1.000000       3.845000       3.000000
0.615625       1.000000       3.846875       3.000000
0.616250       1.000000       3.848750       3.000000
0.616875       1.000000       3.850625       3.000000
0.617500       1.000000       3.852500       3.000000
0.618125       1.000000       3.854375       3.000000
0.618750       1.000000       3.856250       3.000000
0.619375       1.000000       3.858125       3.000000
0.620000       1.000000       3.860000       3.000000
0.620625       1.000000       3.861875       3.000000
0.621250       1.000000       3.863750       3.000000
0.621875       1.000000       3.865625       3.000000
0.622500       1.000000       3.867500       3.000000
0.623125       1.000000       3.869375       3.000000
0.623750       1.000000       3.871250       3.000000
0.624375       1.000000       3.873125       3.000000
0.625000       1.000000       3.875000       3.000000
0.625625       1.000000       3.876875       3.000000
0.626250       1.000000       3.878750       3.000000
0.626875       1.000000       3.880625       3.000000
0.627500       1.000000       3.882500       3.000000
0.628125       1.000000       3.884375       3.000000
0.628750       1.000000       3.886250       3.000000
0.629375       1.000000       3.888125       3.000000
0.630000       1.000000       3.890000       3.000000
0.630625       1.000000       3.891875       3.000000
0.631250       1.000000       3.893750       3.000000
0.631875       1.000000       3.895625       3.000000
0.632500       1.000000       3.897500       3.000000
0.633125       1.000000       3.899375       3.000000
0.633750       1.000000       3.901250       3.000000
0.634375       1.000000       3.903125       3.000000
0.635000       1.000000       3.905000       3.000000
0.635625       1.000000       3.906875       3.000000
0.636250       1.000000       3.908750       3.000000
0.636875       1.000000       3.910625       3.000000
0.637500       1.000000       3.912500       3.000000
0.638125       1.000000       3.914375       3.000000
0.638750       1.000000       3.916250       3.000000
0.639375       1.000000       3.918125       3.000000
0.640000       1.000000       3.920000       3.000000
0.640625       1.000000       3.921875       3.000000
0.641250       1.000000       3.923750       3.000000
0.641875       1.000000       3.925625       3.000000
0.642500       1.000000       3.927500       3.000000
0.643125       1.000000       3.929375       3.000000
0.643750       1.000000       3.931250       3.000000
0.644375       1.000000       3.933125       3.000000
0.645000       1.000000       3.935000       3.000000
0.645625       1.000000       3.936875       3.000000
0.646250       1.000000       3.938750       3.000000
0.646875       1.000000       3.940625       3.000000
0.647500       1.000000       3.942500       3.000000
0.648125       1.000000       3.944375       3.000000
0.648750       1.000000       3.946250       3.000000
0.649375       1.000000       3.948125       3.000000
0.650000       1.000000       3.950000       3.000000
0.650625       1.000000       3.951875       3.000000
0.651250       1.000000       3.953750       3.000000
0.651875       1.000000       3.955625       3.000000
0.652500       1.000000       3.957500       3.000000
0.653125       1.000000       3.959375       3.000000
0.653750       1.000000       3.961250       3.000000
0.654375       1.000000       3.963125       3.000000
0.655000       1.000000       3.965000       3.000000
0.655625       1.000000       3.966875       3.000000
0.656250       1.000000       3.968750       3.000000
0.656875       1.000000       3.970625       3.000000
0.657500       1.000000       3.972500       3.000000
0.658125       1.000000       3.974375       3.000000
0.658750       1.000000       3.976250       3.000000
0.659375       1.000000       3.978125       3.000000
0.660000       1.000000       3.980000       3.000000
0.660625       1.000000       3.981875       3.000000
0.661250       1.000000       3.983750       3.000000
0.661875       1.000000       3.985625       3.000000
0.662500       1.000000       3.987500       3.000000
0.663125       1.000000       3.989375       3.000000
0.663750       1.000000       3.991250       3.000000
0.664375       1.000000       3.993125       3.000000
0.665000       1.000000       3.995000       3.000000
0.665625       1.000000       3.996875       3.000000
0.666250       1.000000       3.998750       3.000000
0.666875       1.000000       4.000625       3.000000
0.667500       1.000000       4.002500       3.000000
0.668125       1.000000       4.004375       3.000000
0.668750       1.000000       4.006250       3.000000
0.669375       1.000000       4.008125       3.000000
0.670000       1.000000       4.010000       3.000000
0.670625       1.000000       4.011875       3.000000
0.671250       1.000000       4.013750       3.000000
0.671875       1.000000       4.015625       3.000000
0.672500       1.000000       4.017500       3.000000
0.673125       1.000000       4.019375       3.000000
0.673750       1.000000       4.021250       3.000000
0.674375       1.000000       4.023125       3.000000
0.675000       1.000000       4.025000       3.000000
0.675625       1.000000       4.026875       3.000000
0.676250       1.000000       4.028750       3.000000
0.676875       1.000000       4.030625       3.000000
0.677500       1.000000       4.032500       3.000000
0.678125       1.000000       4.034375       3.000000
0.678750       1.000000       4.036250       3.000000
0.679375       1.000000       4.038125       3.000000
0.680000       1.000000       4.040000       3.000000
0.680625       1.000000       4.041875       3.000000
0.681250       1.000000       4.043750       3.000000
0.681875       1.000000       4.045625       3.000000
0.682500       1.000000       4.047500       3.000000
0.683125       1.000000       4.049375       3.000000
0.683750       1.000000       4.051250       3.000000
0.684375       1.000000       4.053125       3.000000
0.685000       1.000000       4.055000       3.000000
0.685625       1.000000       4.056875       3.000000
0.686250       1.000000       4.058750       3.000000
0.686875       1.000000       4.060625       3.000000
0.687500       1.000000       4.062500       3.000000
0.688125       1.000000       4.064375       3.000000
0.688750       1.000000       4.066250       3.000000
0.689375       1.000000       4.068125       3.000000
0.690000       1.000000       4.070000       3.000000
0.690625       1.000000       4.071875       3.000000
0.691250       1.000000       4.073750       3.000000
0.691875       1.000000       4.075625       3.000000
0.692500       1.000000       4.077500       3.000000
0.693125       1.000000       4.079375       3.000000
0.693750       1.000000       4.081250       3.000000
0.694375       1.000000       4.083125       3.000000
0.695000       1.000000       4.085000       3.000000
0.695625       1.000000       4.086875       3.000000
0.696250       1.000000       4.088750       3.000000
0.696875       1.000000       4.090625       3.000000
0.697500       1.000000       4.092500       3.000000
0.698125       1.000000       4.094375       3.000000
0.698750       1.000000       4.096250       3.000000
0.699375       1.000000       4.098125       3.000000
0.700000       1.000000       4.100000       3.000000
0.700625       1.000000       4.101875       3.000000
0.701250       1.000000       4.103750       3.000000
0.701875       1.000000       4.105625       3.000000
0.702500       1.000000       4.107500       3.000000
0.703125       1.000000       4.109375       3.000000
0.703750       1.000000       4.111250       3.000000
0.704375       1.000000       4.113125       3.000000
0.705000       1.000000       4.115000       3.000000
0.705625       1.000000       4.116875       3.000000
0.706250       1.000000       4.118750       3.000000
0.706875       1.000000       4.120625       3.000000
0.707500       1.000000       4.122500       3.000000
0.708125       1.000000       4.124375       3.000000
0.708750       1.000000       4.126250       3.000000
0.709375       1.000000       4.128125       3.000000
0.710000       1.000000       4.130000       3.000000
0.710625       1.000000       4.131875       3.000000
0.711250       1.000000       4.133750       3.000000
0.711875       1.000000       4.135625       3.000000
0.712500       1.000000       4.137500       3.000000
0.713125       1.000000       4.139375       3.000000
0.713750       1.000000       4.141250       3.000000
0.714375       1.000000       4.143125       3.000000
0.715000       1.000000       4.145000       3.000000
0.715625       1.000000       4.146875       3.000000
0.716250       1.000000       4.148750       3.000000
0.716875       1.000000       4.150625       3.000000
0.717500       1.000000       4.152500       3.000000
0.718125       1.000000       4.154375       3.000000
0.718750       1.000000       4.156250       3.000000
0.719375       1.000000       4.158125       3.000000
0.720000       1.000000       4.160000       3.000000
0.720625       1.000000       4.161875       3.000000
0.721250       1.000000       4.163750       3.000000
0.721875       1.000000       4.165625       3.000000
0.722500       1.000000       4.167500       3.000000
0.723125       1.000000       4.169375       3.000000
0.723750       1.000000       4.171250       3.000000
0.724375       1.000000       4.173125       3.000000
0.725000       1.000000       4.175000       3.000000
0.725625       1.000000       4.176875       3.000000
0.726250       1.000000       4.178750       3.000000
0.726875       1.000000       4.180625       3.000000
0.727500       1.000000       4.182500       3.000000
0.728125       1.000000       4.184375       3.000000
0.728750       1.000000       4.186250       3.000000
0.729375       1.000000       4.188125       3.000000
0.730000       1.000000       4.190000       3.000000
0.730625       1.000000       4.191875       3.000000
0.731250       1.000000       4.193750       3.000000
0.731875       1.000000       4.195625       3.000000
0.732500       1.000000       4.197500       3.000000
0.733125       1.000000       4.199375       3.000000
0.733750       1.000000       4.201250       3.000000
0.734375       1.000000       4.203125       3.000000
0.735000       1.000000       4.205000       3.000000
0.735625       1.000000       4.206875       3.000000
0.736250       1.000000       4.208750       3.000000
0.736875       1.000000       4.210625       3.000000
0.737500       1.000000       4.212500       3.000000
0.738125       1.000000       4.214375       3.000000
0.738750       1.000000       4.216250       3.000000
0.739375       1.000000       4.218125       3.000000
0.740000       1.000000       4.220000       3.000000
0.740625       1.000000       4.221875       3.000000
0.741250       1.000000       4.223750       3.000000
0.741875       1.000000       4.225625       3.000000
0.742500       1.000000       4.227500       3.000000
0.743125       1.000000       4.229375       3.000000
0.743750       1.000000       4.231250       3.000000
0.744375       1.000000       4.233125       3.000000
0.745000       1.000000       4.235000       3.000000
0.745625       1.000000       4.236875       3.000000
0.746250       1.000000       4.238750       3.000000
0.746875       1.000000       4.240625       3.000000
0.747500       1.000000       4.242500       3.000000
0.748125       1.000000       4.244375       3.000000
0.748750       1.000000       4.246250       3.000000
0.749375       1.000000       4.248125       3.000000
0.750000       1.000000       4.250000       3.000000
0.750625       1.000000       4.251875       3.000000
0.751250       1.000000       4.253750       3.000000
0.751875       1.000000       4.255625       3.000000
0.752500       1.000000       4.257500       3.000000
0.753125       1.000000       4.259375       3.000000
0.753750       1.000000       4.261250       3.000000
0.754375       1.000000       4.263125       3.000000
0.755000       1.000000       4.265000       3.000000
0.755625       1.000000       4.266875       3.000000
0.756250       1.000000       4.268750       3.000000
0.756875       1.000000       4.270625       3.000000
0.757500       1.000000       4.272500       3.000000
0.758125       1.000000       4.274375       3.000000
0.758750       1.000000       4.276250       3.000000
0.759375       1.000000       4.278125       3.000000
0.760000       1.000000       4.280000       3.000000
0.760625       1.000000       4.281875       3.000000
0.761250       1.000000       4.283750       3.000000
0.761875       1.000000       4.285625       3.000000
0.762500       1.000000       4.287500       3.000000
0.763125       1.000000       4.289375       3.000000
0.763750       1.000000       4.291250       3.000000
0.764375       1.000000       4.293125       3.000000
0.765000       1.000000       4.295000       3.000000
0.765625       1.000000       4.296875       3.000000
0.766250       1.000000       4.298750       3.000000
0.766875       1.000000       4.300625       3.000000
0.767500       1.000000       4.302500       3.000000
0.768125       1.000000       4.304375       3.000000
0.768750       1.000000       4.306250       3.000000
0.769375       1.000000       4.308125       3.000000
0.770000       1.000000       4.310000       3.000000
0.770625       1.000000       4.311875       3.000000
0.771250       1.000000       4.313750       3.000000
0.771875       1.000000       4.315625       3.000000
0.772500       1.000000       4.317500       3.000000
0.773125       1.000000       4.319375       3.000000
0.773750       1.000000       4.321250       3.000000
0.774375       1.000000       4.323125       3.000000
0.775000       1.000000       4.325000       3.000000
0.775625       1.000000       4.326875       3.000000
0.776250       1.000000       4.328750       3.000000
0.776875       1.000000       4.330625       3.000000
0.777500       1.000000       4.332500       3.000000
0.778125       1.000000       4.334375       3.000000
0.778750       1.000000       4.336250       3.000000
0.779375       1.000000       4.338125       3.000000
0.780000       1.000000       4.340000       3.000000
0.780625       1.000000       4.341875       3.000000
0.781250       1.000000       4.343750       3.000000
0.781875       1.000000       4.345625       3.000000
0.782500       1.000000       4.347500       3.000000
0.783125       1.000000       4.349375       3.000000
0.783750       1.000000       4.351250       3.000000
0.784375       1.000000       4.353125       3.000000
0.785000       1.000000       4.355000       3.000000
0.785625       1.000000       4.356875       3.000000
0.786250       1.000000       4.358750       3.000000
0.786875       1.000000       4.360625       3.000000
0.787500       1.000000       4.362500       3.000000
0.788125       1.000000       4.364375       3.000000
0.788750       1.000000       4.366250       3.000000
0.789375       1.000000       4.368125       3.000000
0.790000       1.000000       4.370000       3.000000
0.790625       1.000000       4.371875       3.000000
0.791250       1.000000       4.373750       3.000000
0.791875       1.000000       4.375625       3.000000
0.792500       1.000000       4.377500       3.000000
0.793125       1.000000       4.379375       3.000000
0.793750       1.000000       4.381250       3.000000
0.794375       1.000000       4.383125       3.000000
0.795000       1.000000       4.385000       3.000000
0.795625       1.000000       4.386875       3.000000
0.796250       1.000000       4.388750       3.000000
0.796875       1.000000       4.390625       3.000000
0.797500       1.000000       4.392500       3.000000
0.798125       1.000000       4.394375       3.000000
0.798750       1.000000       4.396250       3.000000
0.799375       1.000000       4.398125       3.000000
0.800000       1.000000       4.400000       3.000000
0.800625       1.000000       4.401875       3.000000
0.801250       1.000000       4.403750       3.000000
0.801875       1.000000       4.405625       3.000000
0.802500       1.000000       4.407500       3.000000
0.803125       1.000000       4.409375       3.000000
0.803750       1.000000       4.411250       3.000000
0.804375       1.000000       4.413125       3.000000
0.805000       1.000000       4.415000       3.000000
0.805625       1.000000       4.416875       3.000000
0.806250       1.000000       4.418750       3.000000
0.806875       1.000000       4.420625       3.000000
0.807500       1.000000       4.422500       3.000000
0.808125       1.000000       4.424375       3.000000
0.808750       1.000000       4.426250       3.000000
0.809375       1.000000       4.428125       3.000000
0.810000       1.000000       4.430000       3.000000
0.810625       1.000000       4.431875       3.000000
0.811250       1.000000       4.433750       3.000000
0.811875       1.000000       4.435625       3.000000
0.812500       1.000000       4.437500       3.000000
0.813125       1.000000       4.439375       3.000000
0.813750       1.000000       4.441250       3.000000
0.814375       1.000000       4.443125       3.000000
0.815000       1.000000       4.445000       3.000000
0.815625       1.000000       4.446875       3.000000
0.816250       1.000000       4.448750       3.000000
0.816875       1.000000       4.450625       3.000000
0.817500       1.000000       4.452500       3.000000
0.818125       1.000000       4.454375       3.000000
0.818750       1.000000       4.456250       3.000000
0.819375       1.000000       4.458125       3.000000
0.820000       1.000000       4.460000       3.000000
0.820625       1.000000       4.461875       3.000000
0.821250       1.000000       4.463750       3.000000
0.821875       1.000000       4.465625       3.000000
0.822500       1.000000       4.467500       3.000000
0.823125       1.000000       4.469375       3.000000
0.823750       1.000000       4.471250       3.000000
0.824375       1.000000       4.473125       3.000000
0.825000       1.000000       4.475000       3.000000
0.825625       1.000000       4.476875       3.000000
0.826250       1.000000       4.478750       3.000000
0.826875       1.000000       4.480625       3.000000
0.827500       1.000000       4.482500       3.000000
0.828125       1.000000       4.484375       3.000000
0.828750       1.000000       4.486250       3.000000
0.829375       1.000000       4.488125       3.000000
0.830000       1.000000       4.490000       3.000000
0.830625       1.000000       4.491875       3.000000
0.831250       1.000000       4.493750       3.000000
0.831875       1.000000       4.495625       3.000000
0.832500       1.000000       4.497500       3.000000
0.833125       1.000000       4.499375       3.000000
0.833750       1.000000       4.501250       3.000000
0.834375       1.000000       4.503125       3.000000
0.835000       1.000000       4.505000       3.000000
0.835625       1.000000       4.506875       3.000000
0.836250       1.000000       4.508750       3.000000
0.836875       1.000000       4.510625       3.000000
0.837500       1.000000       4.512500       3.000000
0.838125       1.000000       4.514375       3.000000
0.838750       1.000000       4.516250       3.000000
0.839375       1.000000       4.518125       3.000000
0.840000       1.000000       4.520000       3.000000
0.840625       1.000000       4.521875       3.000000
0.841250       1.000000       4.523750       3.000000
0.841875       1.000000       4.525625       3.000000
0.842500       1.000000       4.527500       3.000000
0.843125       1.000000       4.529375       3.000000
0.843750       1.000000       4.531250       3.000000
0.844375       1.000000       4.533125       3.000000
0.845000       1.000000       4.535000       3.000000
0.845625       1.000000       4.536875       3.000000
0.846250       1.000000       4.538750       3.000000
0.846875       1.000000       4.540625       3.000000
0.847500       1.000000       4.542500       3.000000
0.848125       1.000000       4.544375       3.000000
0.848750       1.000000       4.546250       3.000000
0.849375       1.000000       4.548125       3.000000
0.850000       1.000000       4.550000       3.000000
0.850625       1.000000       4.551875       3.000000
0.851250       1.000000       4.553750       3.000000
0.851875       1.000000       4.555625       3.000000
0.852500       1.000000       4.557500       3.000000
0.853125       1.000000       4.559375       3.000000
0.853750       1.000000       4.561250       3.000000
0.854375       1.000000       4.563125       3.000000
0.855000       1.000000       4.565000       3.000000
0.855625       1.000000       4.566875       3.000000
0.856250       1.000000       4.568750       3.000000
0.856875       1.000000       4.570625       3.000000
0.857500       1.000000       4.572500       3.000000
0.858125       1.000000       4.574375       3.000000
0.858750       1.000000       4.576250       3.000000
0.859375       1.000000       4.578125       3.000000
0.860000       1.000000       4.580000       3.000000
0.860625       1.000000       4.581875       3.000000
0.861250       1.000000       4.583750       3.000000
0.861875       1.000000       4.585625       3.000000
0.862500       1.000000       4.587500       3.000000
0.863125       1.000000       4.589375       3.000000
0.863750       1.000000       4.591250       3.000000
0.864375       1.000000       4.593125       3.000000
0.865000       1.000000       4.595000       3.000000
0.865625       1.000000       4.596875       3.000000
0.866250       1.000000       4.598750       3.000000
0.866875       1.000000       4.600625       3.000000
0.867500       1.000000       4.602500       3.000000
0.868125       1.000000       4.604375       3.000000
0.868750       1.000000       4.606250       3.000000
0.869375       1.000000       4.608125       3.000000
0.870000       1.000000       4.610000       3.000000
