t              u1             u2             u3
0.231512       1.000000       2.694537       3.000000
0.231845       1.000000       2.695536       3.000000
0.232179       1.000000       2.696536       3.000000
0.232512       1.000000       2.697535       3.000000
0.232845       1.000000       2.698534       3.000000
0.233178       1.000000       2.699534       3.000000
0.233511       1.000000       2.700533       3.000000
0.233844       1.000000       2.701532       3.000000
0.234177       1.000000       2.702532       3.000000
0.234510       1.000000       2.703531       3.000000
0.234843       1.000000       2.704530       3.000000
0.235177       1.000000       2.705530       3.000000
0.235510       1.000000       2.706529       3.000000
0.235843       1.000000       2.707528       3.000000
0.236176       1.000000       2.708528       3.000000
0.236509       1.000000       2.709527       3.000000
0.236842       1.000000       2.710526       3.000000
0.237175       1.000000       2.711526       3.000000
0.237508       1.000000       2.712525       3.000000
0.237841       1.000000       2.713524       3.000000
0.238175       1.000000       2.714524       3.000000
0.238508       1.000000       2.715523       3.000000
0.238841       1.000000       2.716522       3.000000
0.239174       1.000000       2.717522       3.000000
0.239507       1.000000       2.718521       3.000000
0.239840       1.000000       2.719520       3.000000
0.240173       1.000000       2.720520       3.000000
0.240506       1.000000       2.721519       3.000000
0.240839       1.000000       2.722518       3.000000
0.241173       1.000000       2.723518       3.000000
0.241506       1.000000       2.724517       3.000000
0.241839       1.000000       2.725516       3.000000
0.242172       1.000000       2.726516       3.000000
0.242505       1.000000       2.727515       3.000000
0.242838       1.000000       2.728514       3.000000
0.243171       1.000000       2.729514       3.000000
0.243504       1.000000       2.730513       3.000000
0.243837       1.000000       2.731512       3.000000
0.244171       1.000000       2.732512       3.000000
0.244504       1.000000       2.733511       3.000000
0.244837       1.000000       2.734510       3.000000
0.245170       1.000000       2.735510       3.000000
0.245503       1.000000       2.736509       3.000000
0.245836       1.000000       2.737508       3.000000
0.246169       1.000000       2.738508       3.000000
0.246502       1.000000       2.739507       3.000000
0.246835       1.000000       2.740506       3.000000
0.247169       1.000000       2.741506       3.000000
0.247502       1.000000       2.742505       3.000000
0.247835       1.000000       2.743504       3.000000
0.248168       1.000000       2.744504       3.000000
0.248501       1.000000       2.745503       3.000000
0.248834       1.000000       2.746502       3.000000
0.249167       1.000000       2.747502       3.000000
0.249500       1.000000       2.748501       3.000000
0.249833       1.000000       2.749500       3.000000
0.250167       1.000000       2.750500       3.000000
0.250500       1.000000       2.751499       3.000000
0.250833       1.000000       2.752498       3.000000
0.251166       1.000000       2.753498       3.000000
0.251499       1.000000       2.754497       3.000000
0.251832       1.000000       2.755496       3.000000
0.252165       1.000000       2.756496       3.000000
0.252498       1.000000       2.757495       3.000000
0.252831       1.000000       2.758494       3.000000
0.253165       1.000000       2.759494       3.000000
0.253498       1.000000       2.760493       3.000000
0.253831       1.000000       2.761492       3.000000
0.254164       1.000000       2.762492       3.000000
0.254497       1.000000       2.763491       3.000000
0.254830       1.000000       2.764490       3.000000
0.255163       1.000000       2.765490       3.000000
0.255496       1.000000       2.766489       3.000000
0.255829       1.000000       2.767488       3.000000
0.256163       1.000000       2.768488       3.000000
0.256496       1.000000       2.769487       3.000000
0.256829       1.000000       2.770486       3.000000
0.257162       1.000000       2.771486       3.000000
0.257495       1.000000       2.772485       3.000000
0.257828       1.000000       2.773484       3.000000
0.258161       1.000000       2.774484       3.000000
0.258494       1.000000       2.775483       3.000000
0.258827       1.000000       2.776482       3.000000
0.259161       1.000000       2.777482       3.000000
0.259494       1.000000       2.778481       3.000000
0.259827       1.000000       2.779480       3.000000
0.260160       1.000000       2.780480       3.000000
0.260493       1.000000       2.781479       3.000000
0.260826       1.000000       2.782478       3.000000
0.261159       1.000000       2.783478       3.000000
0.261492       1.000000       2.784477       3.000000
0.261825       1.000000       2.785476       3.000000
0.262159       1.000000       2.786476       3.000000
0.262492       1.000000       2.787475       3.000000
0.262825       1.000000       2.788474       3.000000
0.263158       1.000000       2.789474       3.000000
0.263491       1.000000       2.790473       3.000000
0.263824       1.000000       2.791472       3.000000
0.264157       1.000000       2.792472       3.000000
0.264490       1.000000       2.793471       3.000000
0.264823       1.000000       2.794470       3.000000
0.265157       1.000000       2.795470       3.000000
0.265490       1.000000       2.796469       3.000000
0.265823       1.000000       2.797468       3.000000
0.266156       1.000000       2.798468       3.000000
0.266489       1.000000       2.799467       3.000000
0.266822       1.000000       2.800466       3.000000
0.267155       1.000000       2.801466       3.000000
0.267488       1.000000       2.802465       3.000000
0.267821       1.000000       2.803464       3.000000
0.268155       1.000000       2.804464       3.000000
0.268488       1.000000       2.805463       3.000000
0.268821       1.000000       2.806462       3.000000
0.269154       1.000000       2.807462       3.000000
0.269487       1.000000       2.808461       3.000000
0.269820       1.000000       2.809460       3.000000
0.270153       1.000000       2.810460       3.000000
0.270486       1.000000       2.811459       3.000000
0.270819       1.000000       2.812458       3.000000
0.271153       1.000000       2.813458       3.000000
0.271486       1.000000       2.814457       3.000000
0.271819       1.000000       2.815456       3.000000
0.272152       1.000000       2.816456       3.000000
0.272485       1.000000       2.817455       3.000000
0.272818       1.000000       2.818454       3.000000
0.273151       1.000000       2.819454       3.000000
0.273484       1.000000       2.820453       3.000000
0.273817       1.000000       2.821452       3.000000
0.274151       1.000000       2.822452       3.000000
0.274484       1.000000       2.823451       3.000000
0.274817       1.000000       2.824450       3.000000
0.275150       1.000000       2.825450       3.000000
0.275483       1.000000       2.826449       3.000000
0.275816       1.000000       2.827448       3.000000
0.276149       1.000000       2.828448       3.000000
0.276482       1.000000       2.829447       3.000000
0.276815       1.000000       2.830446       3.000000
0.277149       1.000000       2.831446       3.000000
0.277482       1.000000       2.832445       3.000000
0.277815       1.000000       2.833444       3.000000
0.278148       1.000000       2.834444       3.000000
0.278481       1.000000       2.835443       3.000000
0.278814       1.000000       2.836442       3.000000
0.279147       1.000000       2.837442       3.000000
0.279480       1.000000       2.838441       3.000000
0.279813       1.000000       2.839440       3.000000
0.280147       1.000000       2.840440       3.000000
0.280480       1.000000       2.841439       3.000000
0.280813       1.000000       2.842438       3.000000
0.281146       1.000000       2.843438       3.000000
0.281479       1.000000       2.844437       3.000000
0.281812       1.000000       2.845436       3.000000
0.282145       1.000000       2.846436       3.000000
0.282478       1.000000       2.847435       3.000000
0.282811       1.000000       2.848434       3.000000
0.283145       1.000000       2.849434       3.000000
0.283478       1.000000       2.850433       3.000000
0.283811       1.000000       2.851432       3.000000
0.284144       1.000000       2.852432       3.000000
0.284477       1.000000       2.853431       3.000000
0.284810       1.000000       2.854430       3.000000
0.285143       1.000000       2.855430       3.000000
0.285476       1.000000       2.856429       3.000000
0.285809       1.000000       2.857428       3.000000
0.286143       1.000000       2.858428       3.000000
0.286476       1.000000       2.859427       3.000000
0.286809       1.000000       2.860426       3.000000
0.287142       1.000000       2.861426       3.000000
0.287475       1.000000       2.862425       3.000000
0.287808       1.000000       2.863424       3.000000
0.288141       1.000000       2.864424       3.000000
0.288474       1.000000       2.865423       3.000000
0.288807       1.000000       2.866422       3.000000
0.289141       1.000000       2.867422       3.000000
0.289474       1.000000       2.868421       3.000000
0.289807       1.000000       2.869420       3.000000
0.290140       1.000000       2.870420       3.000000
0.290473       1.000000       2.871419       3.000000
0.290806       1.000000       2.872418       3.000000
0.291139       1.000000       2.873418       3.000000
0.291472       1.000000       2.874417       3.000000
0.291805       1.000000       2.875416       3.000000
0.292139       1.000000       2.876416       3.000000
0.292472       1.000000       2.877415       3.000000
0.292805       1.000000       2.878414       3.000000
0.293138       1.000000       2.879414       3.000000
0.293471       1.000000       2.880413       3.000000
0.293804       1.000000       2.881412       3.000000
0.294137       1.000000       2.882412       3.000000
0.294470       1.000000       2.883411       3.000000
0.294803       1.000000       2.884410       3.000000
0.295137       1.000000       2.885410       3.000000
0.295470       1.000000       2.886409       3.000000
0.295803       1.000000       2.887408       3.000000
0.296136       1.000000       2.888408       3.000000
0.296469       1.000000       2.889407       3.000000
0.296802       1.000000       2.890406       3.000000
0.297135       1.000000       2.891406       3.000000
0.297468       1.000000       2.892405       3.000000
0.297801       1.000000       2.893404       3.000000
0.298135       1.000000       2.894404       3.000000
0.298468       1.000000       2.895403       3.000000
0.298801       1.000000       2.896402       3.000000
0.299134       1.000000       2.897402       3.000000
0.299467       1.000000       2.898401       3.000000
0.299800       1.000000       2.899400       3.000000
0.300133       1.000000       2.900400       3.000000
0.300466       1.000000       2.901399       3.000000
0.300799       1.000000       2.902398       3.000000
0.301133       1.000000       2.903398       3.000000
0.301466       1.000000       2.904397       3.000000
0.301799       1.000000       2.905396       3.000000
0.302132       1.000000       2.906396       3.000000
0.302465       1.000000       2.907395       3.000000
0.302798       1.000000       2.908394       3.000000
0.303131       1.000000       2.909394       3.000000
0.303464       1.000000       2.910393       3.000000
0.303797       1.000000       2.911392       3.000000
0.304131       1.000000       2.912392       3.000000
0.304464       1.000000       2.913391       3.000000
0.304797       1.000000       2.914390       3.000000
0.305130       1.000000       2.915390       3.000000
0.305463       1.000000       2.916389       3.000000
0.305796       1.000000       2.917388       3.000000
0.306129       1.000000       2.918388       3.000000
0.306462       1.000000       2.919387       3.000000
0.306795       1.000000       2.920386       3.000000
0.307129       1.000000       2.921386       3.000000
0.307462       1.000000       2.922385       3.000000
0.307795       1.000000       2.923384       3.000000
0.308128       1.000000       2.924384       3.000000
0.308461       1.000000       2.925383       3.000000
0.308794       1.000000       2.926382       3.000000
0.309127       1.000000       2.927382       3.000000
0.309460       1.000000       2.928381       3.000000
0.309793       1.000000       2.929380       3.000000
0.310127       1.000000       2.930380       3.000000
0.310460       1.000000       2.931379       3.000000
0.310793       1.000000       2.932378       3.000000
0.311126       1.000000       2.933378       3.000000
0.311459       1.000000       2.934377       3.000000
0.311792       1.000000       2.935376       3.000000
0.312125       1.000000       2.936376       3.000000
0.312458       1.000000       2.937375       3.000000
0.312791       1.000000       2.938374       3.000000
0.313125       1.000000       2.939374       3.000000
0.313458       1.000000       2.940373       3.000000
0.313791       1.000000       2.941372       3.000000
0.314124       1.000000       2.942372       3.000000
0.314457       1.000000       2.943371       3.000000
0.314790       1.000000       2.944370       3.000000
0.315123       1.000000       2.945370       3.000000
0.315456       1.000000       2.946369       3.000000
0.315789       1.000000       2.947368       3.000000
0.316123       1.000000       2.948368       3.000000
0.316456       1.000000       2.949367       3.000000
0.316789       1.000000       2.950366       3.000000
0.317122       1.000000       2.951366       3.000000
0.317455       1.000000       2.952365       3.000000
0.317788       1.000000       2.953364       3.000000
0.318121       1.000000       2.954364       3.000000
0.318454       1.000000       2.955363       3.000000
0.318787       1.000000       2.956362       3.000000
0.319121       1.000000       2.957362       3.000000
0.319454       1.000000       2.958361       3.000000
0.319787       1.000000       2.959360       3.000000
0.320120       1.000000       2.960360       3.000000
0.320453       1.000000       2.961359       3.000000
0.320786       1.000000       2.962358       3.000000
0.321119       1.000000       2.963358       3.000000
0.321452       1.000000       2.964357       3.000000
0.321785       1.000000       2.965356       3.000000
0.322119       1.000000       2.966356       3.000000
0.322452       1.000000       2.967355       3.000000
0.322785       1.000000       2.968354       3.000000
0.323118       1.000000       2.969354       3.000000
0.323451       1.000000       2.970353       3.000000
0.323784       1.000000       2.971352       3.000000
0.324117       1.000000       2.972352       3.000000
0.324450       1.000000       2.973351       3.000000
0.324783       1.000000       2.974350       3.000000
0.325117       1.000000       2.975350       3.000000
0.325450       1.000000       2.976349       3.000000
0.325783       1.000000       2.977348       3.000000
0.326116       1.000000       2.978348       3.000000
0.326449       1.000000       2.979347       3.000000
0.326782       1.000000       2.980346       3.000000
0.327115       1.000000       2.981346       3.000000
0.327448       1.000000       2.982345       3.000000
0.327781       1.000000       2.983344       3.000000
0.328115       1.000000       2.984344       3.000000
0.328448       1.000000       2.985343       3.000000
0.328781       1.000000       2.986342       3.000000
0.329114       1.000000       2.987342       3.000000
0.329447       1.000000       2.988341       3.000000
0.329780       1.000000       2.989340       3.000000
0.330113       1.000000       2.990340       3.000000
0.330446       1.000000       2.991339       3.000000
0.330779       1.000000       2.992338       3.000000
0.331113       1.000000       2.993338       3.000000
0.331446       1.000000       2.994337       3.000000
0.331779       1.000000       2.995336       3.000000
0.332112       1.000000       2.996336       3.000000
0.332445       1.000000       2.997335       3.000000
0.332778       1.000000       2.998334       3.000000
0.333111       1.000000       2.999334       3.000000
0.333444       1.000000       3.000333       3.000000
0.333777       1.000000       3.001332       3.000000
0.334111       1.000000       3.002332       3.000000
0.334444       1.000000       3.003331       3.000000
0.334777       1.000000       3.004330       3.000000
0.335110       1.000000       3.005330       3.000000
0.335443       1.000000       3.006329       3.000000
0.335776       1.000000       3.007328       3.000000
0.336109       1.000000       3.008328       3.000000
0.336442       1.000000       3.009327       3.000000
0.336775       1.000000       3.010326       3.000000
0.337109       1.000000       3.011326       3.000000
0.337442       1.000000       3.012325       3.000000
0.337775       1.000000       3.013324       3.000000
0.338108       1.000000       3.014324       3.000000
0.338441       1.000000       3.015323       3.000000
0.338774       1.000000       3.016322       3.000000
0.339107       1.000000       3.017322       3.000000
0.339440       1.000000       3.018321       3.000000
0.339773       1.000000       3.019320       3.000000
0.340107       1.000000       3.020320       3.000000
0.340440       1.000000       3.021319       3.000000
0.340773       1.000000       3.022318       3.000000
0.341106       1.000000       3.023318       3.000000
0.341439       1.000000       3.024317       3.000000
0.341772       1.000000       3.025316       3.000000
0.342105       1.000000       3.026316       3.000000
0.342438       1.000000       3.027315       3.000000
0.342771       1.000000       3.028314       3.000000
0.343105       1.000000       3.029314       3.000000
0.343438       1.000000       3.030313       3.000000
0.343771       1.000000       3.031312       3.000000
0.344104       1.000000       3.032312       3.000000
0.344437       1.000000       3.033311       3.000000
0.344770       1.000000       3.034310       3.000000
0.345103       1.000000       3.035310       3.000000
0.345436       1.000000       3.036309       3.000000
0.345769       1.000000       3.037308       3.000000
0.346103       1.000000       3.038308       3.000000
0.346436       1.000000       3.039307       3.000000
0.346769       1.000000       3.040306       3.000000
0.347102       1.000000       3.041306       3.000000
0.347435       1.000000       3.042305       3.000000
0.347768       1.000000       3.043304       3.000000
0.348101       1.000000       3.044304       3.000000
0.348434       1.000000       3.045303       3.000000
0.348767       1.000000       3.046302       3.000000
0.349101       1.000000       3.047302       3.000000
0.349434       1.000000       3.048301       3.000000
0.349767       1.000000       3.049300       3.000000
0.350100       1.000000       3.050300       3.000000
0.350433       1.000000       3.051299       3.000000
0.350766       1.000000       3.052298       3.000000
0.351099       1.000000       3.053298       3.000000
0.351432       1.000000       3.054297       3.000000
0.351765       1.000000       3.055296       3.000000
0.352099       1.000000       3.056296       3.000000
0.352432       1.000000       3.057295       3.000000
0.352765       1.000000       3.058294       3.000000
0.353098       1.000000       3.059294       3.000000
0.353431       1.000000       3.060293       3.000000
0.353764       1.000000       3.061292       3.000000
0.354097       1.000000       3.062292       3.000000
0.354430       1.000000       3.063291       3.000000
0.354763       1.000000       3.064290       3.000000
0.355097       1.000000       3.065290       3.000000
0.355430       1.000000       3.066289       3.000000
0.355763       1.000000       3.067288       3.000000
0.356096       1.000000       3.068288       3.000000
0.356429       1.000000       3.069287       3.000000
0.356762       1.000000       3.070286       3.000000
0.357095       1.000000       3.071286       3.000000
0.357428       1.000000       3.072285       3.000000
0.357761       1.000000       3.073284       3.000000
0.358095       1.000000       3.074284       3.000000
0.358428       1.000000       3.075283       3.000000
0.358761       1.000000       3.076282       3.000000
0.359094       1.000000       3.077282       3.000000
0.359427       1.000000       3.078281       3.000000
0.359760       1.000000       3.079280       3.000000
0.360093       1.000000       3.080280       3.000000
0.360426       1.000000       3.081279       3.000000
0.360759       1.000000       3.082278       3.000000
0.361093       1.000000       3.083278       3.000000
0.361426       1.000000       3.084277       3.000000
0.361759       1.000000       3.085276       3.000000
0.362092       1.000000       3.086276       3.000000
0.362425       1.000000       3.087275       3.000000
0.362758       1.000000       3.088274       3.000000
0.363091       1.000000       3.089274       3.000000
0.363424       1.000000       3.090273       3.000000
0.363757       1.000000       3.091272       3.000000
0.364091       1.000000       3.092272       3.000000
0.364424       1.000000       3.093271       3.000000
0.364757       1.000000       3.094270       3.000000
0.365090       1.000000       3.095270       3.000000
0.365423       1.000000       3.096269       3.000000
0.365756       1.000000       3.097268       3.000000
0.366089       1.000000       3.098268       3.000000
0.366422       1.000000       3.099267       3.000000
0.366755       1.000000       3.100266       3.000000
0.367089       1.000000       3.101266       3.000000
0.367422       1.000000       3.102265       3.000000
0.367755       1.000000       3.103264       3.000000
0.368088       1.000000       3.104264       3.000000
0.368421       1.000000       3.105263       3.000000
0.368754       1.000000       3.106262       3.000000
0.369087       1.000000       3.107262       3.000000
0.369420       1.000000       3.108261       3.000000
0.369753       1.000000       3.109260       3.000000
0.370087       1.000000       3.110260       3.000000
0.370420       1.000000       3.111259       3.000000
0.370753       1.000000       3.112258       3.000000
0.371086       1.000000       3.113258       3.000000
0.371419       1.000000       3.114257       3.000000
0.371752       1.000000       3.115256       3.000000
0.372085       1.000000       3.116256       3.000000
0.372418       1.000000       3.117255       3.000000
0.372751       1.000000       3.118254       3.000000
0.373085       1.000000       3.119254       3.000000
0.373418       1.000000       3.120253       3.000000
0.373751       1.000000       3.121252       3.000000
0.374084       1.000000       3.122252       3.000000
0.374417       1.000000       3.123251       3.000000
0.374750       1.000000       3.124250       3.000000
0.375083       1.000000       3.125250       3.000000
0.375416       1.000000       3.126249       3.000000
0.375750       1.000000       3.127249       3.000000
0.376083       1.000000       3.128248       3.000000
0.376416       1.000000       3.129247       3.000000
0.376749       1.000000       3.130247       3.000000
0.377082       1.000000       3.131246       3.000000
0.377415       1.000000       3.132245       3.000000
0.377748       1.000000       3.133245       3.000000
0.378081       1.000000       3.134244       3.000000
0.378414       1.000000       3.135243       3.000000
0.378748       1.000000       3.136243       3.000000
0.379081       1.000000       3.137242       3.000000
0.379414       1.000000       3.138241       3.000000
0.379747       1.000000       3.139241       3.000000
0.380080       1.000000       3.140240       3.000000
0.380413       1.000000       3.141239       3.000000
0.380746       1.000000       3.142239       3.000000
0.381079       1.000000       3.143238       3.000000
0.381412       1.000000       3.144237       3.000000
0.381746       1.000000       3.145237       3.000000
0.382079       1.000000       3.146236       3.000000
0.382412       1.000000       3.147235       3.000000
0.382745       1.000000       3.148235       3.000000
0.383078       1.000000       3.149234       3.000000
0.383411       1.000000       3.150233       3.000000
0.383744       1.000000       3.151233       3.000000
0.384077       1.000000       3.152232       3.000000
0.384410       1.000000       3.153231       3.000000
0.384744       1.000000       3.154231       3.000000
0.385077       1.000000       3.155230       3.000000
0.385410       1.000000       3.156229       3.000000
0.385743       1.000000       3.157229       3.000000
0.386076       1.000000       3.158228       3.000000
0.386409       1.000000       3.159227       3.000000
0.386742       1.000000       3.160227       3.000000
0.387075       1.000000       3.161226       3.000000
0.387408       1.000000       3.162225       3.000000
0.387742       1.000000       3.163225       3.000000
0.388075       1.000000       3.164224       3.000000
0.388408       1.000000       3.165223       3.000000
0.388741       1.000000       3.166223       3.000000
0.389074       1.000000       3.167222       3.000000
0.389407       1.000000       3.168221       3.000000
0.389740       1.000000       3.169221       3.000000
0.390073       1.000000       3.170220       3.000000
0.390406       1.000000       3.171219       3.000000
0.390740       1.000000       3.172219       3.000000
0.391073       1.000000       3.173218       3.000000
0.391406       1.000000       3.174217       3.000000
0.391739       1.000000       3.175217       3.000000
0.392072       1.000000       3.176216       3.000000
0.392405       1.000000       3.177215       3.000000
0.392738       1.000000       3.178215       3.000000
0.393071       1.000000       3.179214       3.000000
0.393404       1.000000       3.180213       3.000000
0.393738       1.000000       3.181213       3.000000
0.394071       1.000000       3.182212       3.000000
0.394404       1.000000       3.183211       3.000000
0.394737       1.000000       3.184211       3.000000
0.395070       1.000000       3.185210       3.000000
0.395403       1.000000       3.186209       3.000000
0.395736       1.000000       3.187209       3.000000
0.396069       1.000000       3.188208       3.000000
0.396402       1.000000       3.189207       3.000000
0.396736       1.000000       3.190207       3.000000
0.397069       1.000000       3.191206       3.000000
0.397402       1.000000       3.192205       3.000000
0.397735       1.000000       3.193205       3.000000
0.398068       1.000000       3.194204       3.000000
0.398401       1.000000       3.195203       3.000000
0.398734       1.000000       3.196203       3.000000
0.399067       1.000000       3.197202       3.000000
0.399400       1.000000       3.198201       3.000000
0.399734       1.000000       3.199201       3.000000
0.400067       1.000000       3.200200       3.000000
0.400400       1.000000       3.201199       3.000000
0.400733       1.000000       3.202199       3.000000
0.401066       1.000000       3.203198       3.000000
0.401399       1.000000       3.204197       3.000000
0.401732       1.000000       3.205197       3.000000
0.402065       1.000000       3.206196       3.000000
0.402398       1.000000       3.207195       3.000000
0.402732       1.000000       3.208195       3.000000
0.403065       1.000000       3.209194       3.000000
0.403398       1.000000       3.210193       3.000000
0.403731       1.000000       3.211193       3.000000
0.404064       1.000000       3.212192       3.000000
0.404397       1.000000       3.213191       3.000000
0.404730       1.000000       3.214191       3.000000
0.405063       1.000000       3.215190       3.000000
0.405396       1.000000       3.216189       3.000000
0.405730       1.000000       3.217189       3.000000
0.406063       1.000000       3.218188       3.000000
0.406396       1.000000       3.219187       3.000000
0.406729       1.000000       3.220187       3.000000
0.407062       1.000000       3.221186       3.000000
0.407395       1.000000       3.222185       3.000000
0.407728       1.000000       3.223185       3.000000
0.408061       1.000000       3.224184       3.000000
0.408394       1.000000       3.225183       3.000000
0.408728       1.000000       3.226183       3.000000
0.409061       1.000000       3.227182       3.000000
0.409394       1.000000       3.228181       3.000000
0.409727       1.000000       3.229181       3.000000
0.410060       1.000000       3.230180       3.000000
0.410393       1.000000       3.231179       3.000000
0.410726       1.000000       3.232179       3.000000
0.411059       1.000000       3.233178       3.000000
0.411392       1.000000       3.234177       3.000000
0.411726       1.000000       3.235177       3.000000
0.412059       1.000000       3.236176       3.000000
0.412392       1.000000       3.237175       3.000000
0.412725       1.000000       3.238175       3.000000
0.413058       1.000000       3.239174       3.000000
0.413391       1.000000       3.240173       3.000000
0.413724       1.000000       3.241173       3.000000
0.414057       1.000000       3.242172       3.000000
0.414390       1.000000       3.243171       3.000000
0.414724       1.000000       3.244171       3.000000
0.415057       1.000000       3.245170       3.000000
0.415390       1.000000       3.246169       3.000000
0.415723       1.000000       3.247169       3.000000
0.416056       1.000000       3.248168       3.000000
0.416389       1.000000       3.249167       3.000000
0.416722       1.000000       3.250167       3.000000
0.417055       1.000000       3.251166       3.000000
0.417388       1.000000       3.252165       3.000000
0.417722       1.000000       3.253165       3.000000
0.418055       1.000000       3.254164       3.000000
0.418388       1.000000       3.255163       3.000000
0.418721       1.000000       3.256163       3.000000
0.419054       1.000000       3.257162       3.000000
0.419387       1.000000       3.258161       3.000000
0.419720       1.000000       3.259161       3.000000
0.420053       1.000000       3.260160       3.000000
0.420386       1.000000       3.261159       3.000000
0.420720       1.000000       3.262159       3.000000
0.421053       1.000000       3.263158       3.000000
0.421386       1.000000       3.264157       3.000000
0.421719       1.000000       3.265157       3.000000
0.422052       1.000000       3.266156       3.000000
0.422385       1.000000       3.267155       3.000000
0.422718       1.000000       3.268155       3.000000
0.423051       1.000000       3.269154       3.000000
0.423384       1.000000       3.270153       3.000000
0.423718       1.000000       3.271153       3.000000
0.424051       1.000000       3.272152       3.000000
0.424384       1.000000       3.273151       3.000000
0.424717       1.000000       3.274151       3.000000
0.425050       1.000000       3.275150       3.000000
0.425383       1.000000       3.276149       3.000000
0.425716       1.000000       3.277149       3.000000
0.426049       1.000000       3.278148       3.000000
0.426382       1.000000       3.279147       3.000000
0.426716       1.000000       3.280147       3.000000
0.427049       1.000000       3.281146       3.000000
0.427382       1.000000       3.282145       3.000000
0.427715       1.000000       3.283145       3.000000
0.428048       1.000000       3.284144       3.000000
0.428381       1.000000       3.285143       3.000000
0.428714       1.000000       3.286143       3.000000
0.429047       1.000000       3.287142       3.000000
0.429380       1.000000       3.288141       3.000000
0.429714       1.000000       3.289141       3.000000
0.430047       1.000000       3.290140       3.000000
0.430380       1.000000       3.291139       3.000000
0.430713       1.000000       3.292139       3.000000
0.431046       1.000000       3.293138       3.000000
0.431379       1.000000       3.294137       3.000000
0.431712       1.000000       3.295137       3.000000
0.432045       1.000000       3.296136       3.000000
0.432378       1.000000       3.297135       3.000000
0.432712       1.000000       3.298135       3.000000
0.433045       1.000000       3.299134       3.000000
0.433378       1.000000       3.300133       3.000000
0.433711       1.000000       3.301133       3.000000
0.434044       1.000000       3.302132       3.000000
0.434377       1.000000       3.303131       3.000000
0.434710       1.000000       3.304131       3.000000
0.435043       1.000000       3.305130       3.000000
0.435376       1.000000       3.306129       3.000000
0.435710       1.000000       3.307129       3.000000
0.436043       1.000000       3.308128       3.000000
0.436376       1.000000       3.309127       3.000000
0.436709       1.000000       3.310127       3.000000
0.437042       1.000000       3.311126       3.000000
0.437375       1.000000       3.312125       3.000000
0.437708       1.000000       3.313125       3.000000
0.438041       1.000000       3.314124       3.000000
0.438374       1.000000       3.315123       3.000000
0.438708       1.000000       3.316123       3.000000
0.439041       1.000000       3.317122       3.000000
0.439374       1.000000       3.318121       3.000000
0.439707       1.000000       3.319121       3.000000
0.440040       1.000000       3.320120       3.000000
0.440373       1.000000       3.321119       3.000000
0.440706       1.000000       3.322119       3.000000
0.441039       1.000000       3.323118       3.000000
0.441372       1.000000       3.324117       3.000000
0.441706       1.000000       3.325117       3.000000
0.442039       1.000000       3.326116       3.000000
0.442372       1.000000       3.327115       3.000000
0.442705       1.000000       3.328115       3.000000
0.443038       1.000000       3.329114       3.000000
0.443371       1.000000       3.330113       3.000000
0.443704       1.000000       3.331113       3.000000
0.444037       1.000000       3.332112       3.000000
0.444370       1.000000       3.333111       3.000000
0.444704       1.000000       3.334111       3.000000
0.445037       1.000000       3.335110       3.000000
0.445370       1.000000       3.336109       3.000000
0.445703       1.000000       3.337109       3.000000
0.446036       1.000000       3.338108       3.000000
0.446369       1.000000       3.339107       3.000000
0.446702       1.000000       3.340107       3.000000
0.447035       1.000000       3.341106       3.000000
0.447368       1.000000       3.342105       3.000000
0.447702       1.000000       3.343105       3.000000
0.448035       1.000000       3.344104       3.000000
0.448368       1.000000       3.345103       3.000000
0.448701       1.000000       3.346103       3.000000
0.449034       1.000000       3.347102       3.000000
0.449367       1.000000       3.348101       3.000000
0.449700       1.000000       3.349101       3.000000
0.450033       1.000000       3.350100       3.000000
0.450366       1.000000       3.351099       3.000000
0.450700       1.000000       3.352099       3.000000
0.451033       1.000000       3.353098       3.000000
0.451366       1.000000       3.354097       3.000000
0.451699       1.000000       3.355097       3.000000
0.452032       1.000000       3.356096       3.000000
0.452365       1.000000       3.357095       3.000000
0.452698       1.000000       3.358095       3.000000
0.453031       1.000000       3.359094       3.000000
0.453364       1.000000       3.360093       3.000000
0.453698       1.000000       3.361093       3.000000
0.454031       1.000000       3.362092       3.000000
0.454364       1.000000       3.363091       3.000000
0.454697       1.000000       3.364091       3.000000
0.455030       1.000000       3.365090       3.000000
0.455363       1.000000       3.366089       3.000000
0.455696       1.000000       3.367089       3.000000
0.456029       1.000000       3.368088       3.000000
0.456362       1.000000       3.369087       3.000000
0.456696       1.000000       3.370087       3.000000
0.457029       1.000000       3.371086       3.000000
0.457362       1.000000       3.372085       3.000000
0.457695       1.000000       3.373085       3.000000
0.458028       1.000000       3.374084       3.000000
0.458361       1.000000       3.375083       3.000000
0.458694       1.000000       3.376083       3.000000
0.459027       1.000000       3.377082       3.000000
0.459360       1.000000       3.378081       3.000000
0.459694       1.000000       3.379081       3.000000
0.460027       1.000000       3.380080       3.000000
0.460360       1.000000       3.381079       3.000000
0.460693       1.000000       3.382079       3.000000
0.461026       1.000000       3.383078       3.000000
0.461359       1.000000       3.384077       3.000000
0.461692       1.000000       3.385077       3.000000
0.462025       1.000000       3.386076       3.000000
0.462358       1.000000       3.387075       3.000000
0.462692       1.000000       3.388075       3.000000
0.463025       1.000000       3.389074       3.000000
0.463358       1.000000       3.390073       3.000000
0.463691       1.000000       3.391073       3.000000
0.464024       1.000000       3.392072       3.000000
